0,0.067955,0
1,0.041641,0.0038164
2,0.032042,0.011121
3,0.024791,0.013076
4,0.021808,0.017712
5,0.014387,0.021546
6,0.011834,0.024329
7,0.0093636,0.024814
8,0.0080216,0.026373
9,0.0055985,0.030137
10,0.004347,0.03381
11,0.0053716,0.035221
12,0.0041529,0.041071
13,0.0029738,0.039103
14,0.0029077,0.040438
15,0.002879,0.043809
16,0.0039619,0.048251
17,0.0039215,0.048196
18,0.0038809,0.049189
19,0.0038406,0.046872
20,0.0026646,0.050121
21,0.0037236,0.045455
22,0.003672,0.046281
23,0.0036208,0.043786
24,0.0035454,0.041364
25,0.0012605,0.038989
26,0.0012229,0.037651
27,0.0011857,0.032015
28,0.0011609,0.03302
29,0.001161,0.03068
30,4.992e-05,0.034056
31,4.9992e-05,0.035186
32,5.0058e-05,0.038525
33,6.2461e-05,0.038545
34,7.4849e-05,0.037429
35,8.7219e-05,0.037511
36,9.9567e-05,0.039679
37,0.00011189,0.038563
38,9.9497e-05,0.037409
39,8.7089e-05,0.033884
40,7.4668e-05,0.033764
41,6.224e-05,0.030311
42,4.9809e-05,0.030213
43,3.738e-05,0.030141
44,2.4957e-05,0.030032
45,2.489e-05,0.029962
46,2.4838e-05,0.027659
47,3.7146e-05,0.027617
48,4.9465e-05,0.028762
49,0.0011729,0.025428
50,0.0011852,0.025379
51,0.0011976,0.023072
52,0.0012099,0.02632
53,0.0012223,0.024049
54,0.0012101,0.026231
55,0.001198,0.028399
56,0.0011861,0.024996
57,0.0022854,0.021615
58,0.0011626,0.020491
59,0.0011511,0.022784
60,0.0011397,0.022854
61,0.0011284,0.021752
62,0.0011173,0.021724
63,0.0011183,0.019463
64,0.001119,0.018291
65,0.0011194,0.020478
66,8.4003e-06,0.019284
67,8.2742e-06,0.019192
68,7.8825e-06,0.017941
69,1.9572e-05,0.018914
70,3.1e-05,0.014407
71,4.2167e-05,0.014334
72,5.3485e-05,0.013162
73,6.4951e-05,0.015336
74,7.6561e-05,0.015265
75,8.8308e-05,0.016318
76,0.00010019,0.019594
77,0.0001122,0.017302
78,9.9639e-05,0.017243
79,8.7199e-05,0.02048
80,7.4874e-05,0.021531
81,6.252e-05,0.022594
82,5.0141e-05,0.019237
83,3.7743e-05,0.018102
84,2.533e-05,0.018113
85,1.2906e-05,0.015901
86,4.7506e-07,0.014824
87,3.8868e-07,0.012611
88,3.0561e-07,0.0092989
89,2.3076e-07,0.0070847
90,1.6919e-07,0.0070671
91,1.2465e-05,0.0070242
92,2.4773e-05,0.0070034
93,4.0617e-05,0.0058334
94,6.2818e-05,0.005796
95,9.9841e-05,0.0068468
96,9.9833e-05,0.0079122
97,0.00012835,0.0097664
98,0.00015746,0.0091771
99,0.00017778,0.011158
100,0,0.011022
