0,0,0
0.12901,0,2.4579
1.5566,0,2.3829
2.1931,0,1.1172
3.6207,0,1.0423
0.25801,0,4.9157
1.6856,0,4.8408
2.3221,0,3.5751
3.7497,0,3.5001
4.3861,0,2.2344
5.8138,0,2.1595
6.4502,0,0.89377
7.8778,0,0.81884
0.38701,0,7.3736
1.8146,0,7.2987
2.4511,0,6.0329
3.8787,0,5.958
4.5151,0,4.6923
5.9428,0,4.6173
6.5792,0,3.3516
8.0068,0,3.2767
8.6433,0,2.011
10.071,0,1.936
10.707,0,0.67033
12.135,0,0.5954
0.51602,0,9.8314
1.9436,0,9.7565
2.5801,0,8.4908
4.0077,0,8.4159
4.6442,0,7.1501
6.0718,0,7.0752
6.7082,0,5.8095
8.1358,0,5.7346
8.7723,0,4.4688
10.2,0,4.3939
10.836,0,3.1282
12.264,0,3.0533
12.9,0,1.7875
14.328,0,1.7126
14.964,0,0.44688
16.392,0,0.37195
0.008572,0,13.555
0.64502,0,12.289
2.0726,0,12.214
2.7091,0,10.949
4.1367,0,10.874
4.7732,0,9.608
6.2008,0,9.5331
6.8372,0,8.2674
8.2648,0,8.1924
8.9013,0,6.9267
10.329,0,6.8518
10.965,0,5.586
12.393,0,5.5111
13.029,0,4.2454
14.457,0,4.1705
15.093,0,2.9047
16.521,0,2.8298
17.158,0,1.5641
18.585,0,1.4892
19.222,0,0.22344
20.649,0,0.14851
0.13758,0,16.013
0.77403,0,14.747
2.2016,0,14.672
2.8381,0,13.407
4.2657,0,13.332
4.9022,0,12.066
6.3298,0,11.991
6.9662,0,10.725
8.3938,0,10.65
9.0303,0,9.3846
10.458,0,9.3096
11.094,0,8.0439
12.522,0,7.969
13.158,0,6.7033
14.586,0,6.6283
15.223,0,5.3626
16.65,0,5.2877
17.287,0,4.022
18.714,0,3.947
19.351,0,2.6813
20.778,0,2.6064
21.415,0,1.3407
22.842,0,1.2657
0.26658,0,18.471
0.90303,0,17.205
2.3306,0,17.13
2.9671,0,15.864
4.3947,0,15.789
5.0312,0,14.524
6.4588,0,14.449
7.0952,0,13.183
8.5229,0,13.108
9.1593,0,11.842
10.587,0,11.767
11.223,0,10.502
12.651,0,10.427
13.287,0,9.1611
14.715,0,9.0862
15.352,0,7.8205
16.779,0,7.7455
17.416,0,6.4798
18.843,0,6.4049
19.48,0,5.1392
20.907,0,5.0642
21.544,0,3.7985
22.971,0,3.7236
0.39559,0,20.929
1.032,0,19.663
2.4597,0,19.588
3.0961,0,18.322
4.5237,0,18.247
5.1602,0,16.982
6.5878,0,16.907
7.2242,0,15.641
8.6519,0,15.566
9.2883,0,14.3
10.716,0,14.225
11.352,0,12.96
12.78,0,12.885
13.416,0,11.619
14.844,0,11.544
15.481,0,10.278
16.908,0,10.203
17.545,0,8.9377
18.972,0,8.8627
19.609,0,7.597
21.036,0,7.5221
21.673,0,6.2564
23.1,0,6.1814
0.52459,0,23.386
1.161,0,22.121
2.5887,0,22.046
3.2251,0,20.78
4.6527,0,20.705
5.2892,0,19.439
6.7168,0,19.365
7.3532,0,18.099
8.7809,0,18.024
9.4173,0,16.758
10.845,0,16.683
11.481,0,15.417
12.909,0,15.343
13.545,0,14.077
14.973,0,14.002
15.61,0,12.736
17.037,0,12.661
17.674,0,11.396
19.101,0,11.321
19.738,0,10.055
21.165,0,9.98
21.802,0,8.7142
23.229,0,8.6393
0.65359,0,25.844
1.29,0,24.579
2.7177,0,24.504
3.3541,0,23.238
4.7817,0,23.163
5.4182,0,21.897
6.8458,0,21.822
7.4822,0,20.557
8.9099,0,20.482
9.5463,0,19.216
10.974,0,19.141
11.61,0,17.875
13.038,0,17.8
13.674,0,16.535
15.102,0,16.46
15.739,0,15.194
17.166,0,15.119
17.803,0,13.853
19.23,0,13.778
19.867,0,12.513
21.294,0,12.438
21.931,0,11.172
23.358,0,11.097
0.7826,0,28.302
1.419,0,27.036
2.8467,0,26.962
3.4831,0,25.696
4.9107,0,25.621
5.5472,0,24.355
6.9748,0,24.28
7.6113,0,23.015
9.0389,0,22.94
9.6753,0,21.674
11.103,0,21.599
11.739,0,20.333
13.167,0,20.258
13.803,0,18.993
15.231,0,18.918
15.868,0,17.652
17.295,0,17.577
17.932,0,16.311
19.359,0,16.236
19.996,0,14.971
21.423,0,14.896
22.06,0,13.63
0.9116,0,30.76
1.5481,0,29.494
2.9757,0,29.419
3.6121,0,28.154
5.0397,0,28.079
5.6762,0,26.813
7.1038,0,26.738
7.7403,0,25.472
9.1679,0,25.397
9.8043,0,24.132
11.232,0,24.057
11.868,0,22.791
13.296,0,22.716
13.932,0,21.45
15.36,0,21.375
15.997,0,20.11
17.424,0,20.035
18.061,0,18.769
19.488,0,18.694
20.125,0,17.428
21.552,0,17.354
22.189,0,16.088
1.0406,0,33.218
1.6771,0,31.952
3.1047,0,31.877
3.7411,0,30.612
5.1687,0,30.537
5.8052,0,29.271
7.2328,0,29.196
7.8693,0,27.93
9.2969,0,27.855
9.9333,0,26.59
11.361,0,26.515
11.997,0,25.249
13.425,0,25.174
14.061,0,23.908
15.489,0,23.833
16.126,0,22.568
17.553,0,22.493
18.19,0,21.227
19.617,0,21.152
20.254,0,19.886
21.681,0,19.811
22.318,0,18.546
1.1696,0,35.676
1.8061,0,34.41
3.2337,0,34.335
3.8701,0,33.069
5.2977,0,32.994
5.9342,0,31.729
7.3618,0,31.654
7.9983,0,30.388
9.4259,0,30.313
10.062,0,29.047
11.49,0,28.973
12.126,0,27.707
13.554,0,27.632
14.19,0,26.366
15.618,0,26.291
16.255,0,25.025
17.682,0,24.951
18.319,0,23.685
19.746,0,23.61
20.383,0,22.344
21.81,0,22.269
22.447,0,21.004
1.2986,0,38.134
1.9351,0,36.868
3.3627,0,36.793
3.9991,0,35.527
5.4268,0,35.452
6.0632,0,34.187
7.4908,0,34.112
8.1273,0,32.846
9.5549,0,32.771
10.191,0,31.505
11.619,0,31.43
12.255,0,30.165
13.683,0,30.09
14.319,0,28.824
15.747,0,28.749
16.384,0,27.483
17.811,0,27.408
18.448,0,26.143
19.875,0,26.068
20.512,0,24.802
21.939,0,24.727
22.576,0,23.461
1.4276,0,40.591
2.0641,0,39.326
3.4917,0,39.251
4.1281,0,37.985
5.5558,0,37.91
6.1922,0,36.644
7.6198,0,36.57
8.2563,0,35.304
9.6839,0,35.229
10.32,0,33.963
11.748,0,33.888
12.384,0,32.623
13.812,0,32.548
14.448,0,31.282
15.876,0,31.207
16.513,0,29.941
17.94,0,29.866
18.577,0,28.601
20.004,0,28.526
20.641,0,27.26
22.068,0,27.185
22.705,0,25.919
4.2571,0,40.443
5.6848,0,40.368
6.3212,0,39.102
7.7488,0,39.027
8.3853,0,37.762
9.8129,0,37.687
10.449,0,36.421
11.877,0,36.346
12.513,0,35.08
13.941,0,35.005
14.577,0,33.74
16.005,0,33.665
16.642,0,32.399
18.069,0,32.324
18.706,0,31.058
20.133,0,30.983
20.77,0,29.718
22.197,0,29.643
22.834,0,28.377
8.5143,0,40.22
9.9419,0,40.145
10.578,0,38.879
12.006,0,38.804
12.642,0,37.538
14.07,0,37.463
14.706,0,36.198
16.134,0,36.123
16.771,0,34.857
18.198,0,34.782
18.835,0,33.516
20.262,0,33.441
20.899,0,32.176
22.326,0,32.101
22.963,0,30.835
12.771,0,39.996
14.199,0,39.921
14.835,0,38.655
16.263,0,38.581
16.9,0,37.315
18.327,0,37.24
18.964,0,35.974
20.391,0,35.899
21.028,0,34.633
22.455,0,34.559
23.092,0,33.293
17.029,0,39.773
18.456,0,39.698
19.093,0,38.432
20.52,0,38.357
21.157,0,37.091
22.584,0,37.016
23.221,0,35.751
21.286,0,39.549
22.713,0,39.474
23.35,0,38.209
0,0,40.666
0.12901,0,43.124
1.5566,0,43.049
2.1931,0,41.784
3.6207,0,41.709
0.25801,0,45.582
1.6856,0,45.507
2.3221,0,44.241
3.7497,0,44.167
4.3861,0,42.901
5.8138,0,42.826
6.4502,0,41.56
7.8778,0,41.485
0.38701,0,48.04
1.8146,0,47.965
2.4511,0,46.699
3.8787,0,46.624
4.5151,0,45.359
5.9428,0,45.284
6.5792,0,44.018
8.0068,0,43.943
8.6433,0,42.677
10.071,0,42.602
10.707,0,41.337
12.135,0,41.262
0.51602,0,50.498
1.9436,0,50.423
2.5801,0,49.157
4.0077,0,49.082
4.6442,0,47.817
6.0718,0,47.742
6.7082,0,46.476
8.1358,0,46.401
8.7723,0,45.135
10.2,0,45.06
10.836,0,43.795
12.264,0,43.72
12.9,0,42.454
14.328,0,42.379
14.964,0,41.113
16.392,0,41.038
0.008572,0,54.221
0.64502,0,52.956
2.0726,0,52.881
2.7091,0,51.615
4.1367,0,51.54
4.7732,0,50.274
6.2008,0,50.199
6.8372,0,48.934
8.2648,0,48.859
8.9013,0,47.593
10.329,0,47.518
10.965,0,46.252
12.393,0,46.178
13.029,0,44.912
14.457,0,44.837
15.093,0,43.571
16.521,0,43.496
17.158,0,42.231
18.585,0,42.156
19.222,0,40.89
20.649,0,40.815
0.13758,0,56.679
0.77403,0,55.414
2.2016,0,55.339
2.8381,0,54.073
4.2657,0,53.998
4.9022,0,52.732
6.3298,0,52.657
6.9662,0,51.392
8.3938,0,51.317
9.0303,0,50.051
10.458,0,49.976
11.094,0,48.71
12.522,0,48.635
13.158,0,47.37
14.586,0,47.295
15.223,0,46.029
16.65,0,45.954
17.287,0,44.688
18.714,0,44.613
19.351,0,43.348
20.778,0,43.273
21.415,0,42.007
22.842,0,41.932
0.26658,0,59.137
0.90303,0,57.871
2.3306,0,57.797
2.9671,0,56.531
4.3947,0,56.456
5.0312,0,55.19
6.4588,0,55.115
7.0952,0,53.85
8.5229,0,53.775
9.1593,0,52.509
10.587,0,52.434
11.223,0,51.168
12.651,0,51.093
13.287,0,49.828
14.715,0,49.753
15.352,0,48.487
16.779,0,48.412
17.416,0,47.146
18.843,0,47.071
19.48,0,45.806
20.907,0,45.731
21.544,0,44.465
22.971,0,44.39
0.39559,0,61.595
1.032,0,60.329
2.4597,0,60.254
3.0961,0,58.989
4.5237,0,58.914
5.1602,0,57.648
6.5878,0,57.573
7.2242,0,56.307
8.6519,0,56.232
9.2883,0,54.967
10.716,0,54.892
11.352,0,53.626
12.78,0,53.551
13.416,0,52.285
14.844,0,52.21
15.481,0,50.945
16.908,0,50.87
17.545,0,49.604
18.972,0,49.529
19.609,0,48.263
21.036,0,48.189
21.673,0,46.923
23.1,0,46.848
0.52459,0,64.053
1.161,0,62.787
2.5887,0,62.712
3.2251,0,61.447
4.6527,0,61.372
5.2892,0,60.106
6.7168,0,60.031
7.3532,0,58.765
8.7809,0,58.69
9.4173,0,57.425
10.845,0,57.35
11.481,0,56.084
12.909,0,56.009
13.545,0,54.743
14.973,0,54.668
15.61,0,53.403
17.037,0,53.328
17.674,0,52.062
19.101,0,51.987
19.738,0,50.721
21.165,0,50.646
21.802,0,49.381
23.229,0,49.306
0.65359,0,66.511
1.29,0,65.245
2.7177,0,65.17
3.3541,0,63.904
4.7817,0,63.829
5.4182,0,62.564
6.8458,0,62.489
7.4822,0,61.223
8.9099,0,61.148
9.5463,0,59.882
10.974,0,59.808
11.61,0,58.542
13.038,0,58.467
13.674,0,57.201
15.102,0,57.126
15.739,0,55.86
17.166,0,55.786
17.803,0,54.52
19.23,0,54.445
19.867,0,53.179
21.294,0,53.104
21.931,0,51.839
23.358,0,51.764
0.7826,0,68.969
1.419,0,67.703
2.8467,0,67.628
3.4831,0,66.362
4.9107,0,66.287
5.5472,0,65.022
6.9748,0,64.947
7.6113,0,63.681
9.0389,0,63.606
9.6753,0,62.34
11.103,0,62.265
11.739,0,61
13.167,0,60.925
13.803,0,59.659
15.231,0,59.584
15.868,0,58.318
17.295,0,58.243
17.932,0,56.978
19.359,0,56.903
19.996,0,55.637
21.423,0,55.562
22.06,0,54.296
0.9116,0,71.426
1.5481,0,70.161
2.9757,0,70.086
3.6121,0,68.82
5.0397,0,68.745
5.6762,0,67.479
7.1038,0,67.405
7.7403,0,66.139
9.1679,0,66.064
9.8043,0,64.798
11.232,0,64.723
11.868,0,63.458
13.296,0,63.383
13.932,0,62.117
15.36,0,62.042
15.997,0,60.776
17.424,0,60.701
18.061,0,59.436
19.488,0,59.361
20.125,0,58.095
21.552,0,58.02
22.189,0,56.754
1.0406,0,73.884
1.6771,0,72.619
3.1047,0,72.544
3.7411,0,71.278
5.1687,0,71.203
5.8052,0,69.937
7.2328,0,69.862
7.8693,0,68.597
